kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_num_transits,koi_steff,koi_slogg,koi_srad,koi_kepmag
6599919,K00858.01,,CANDIDATE,13.61014819,173.987319,2.594,5732.9,19.02,1.081,184.1,101.0,5697.0,4.46,0.903,15.06
6675056,K00859.01,,FALSE POSITIVE,10.44331991,175.4046,2.743,1159.8,2.66,0.23,51.7,127.0,4947.0,4.516,0.802,15.546
6685526,K00861.01,Kepler-707 b,CONFIRMED,2.237489571,170.81914,1.8119,315.8,1.41,0.128,30.7,595.0,5265.0,4.58,0.81,15.001
6756669,K00862.01,,FALSE POSITIVE,5.851520671,173.8228336,3.11058,33003.6,14.62,0.211,1630.4,178.0,5532.0,4.53,0.806,15.33
6784235,K00863.01,Kepler-708 b,CONFIRMED,3.167893418,172.147959,2.1814,781.2,2.62,0.026,64.8,430.0,5895.0,4.503,0.94,15.533
6849310,K00864.01,Kepler-244 b,CONFIRMED,4.311780262,173.576483,2.7251,1154.0,3.11,0.196,86.1,299.0,5527.0,4.484,0.927,15.604
6849310,K00864.02,Kepler-244 d,CONFIRMED,20.0504494,188.08821,4.556,840.9,2.69,0.383,37.8,64.0,5527.0,4.484,0.927,15.604
6849310,K00864.03,Kepler-244 c,CONFIRMED,9.76734503,186.57718,1.6585,569.1,2.67,0.9,21.1,122.0,5527.0,4.484,0.927,15.604
6862328,K00865.01,,CANDIDATE,119.0207044,222.236492,8.1405,7430.5,8.98,0.076,223.5,11.0,5453.0,4.342,1.062,15.085
9471974,K00119.02,Kepler-108 c,CONFIRMED,190.3200468,312.68498,15.284,1141.7,7.78,0.812,139.3,7.0,5626.0,3.907,2.057,12.654
6862603,K00866.01,,FALSE POSITIVE,2.861159894,171.648106,1.8832,1014.3,4.37,0.965,58.3,454.0,6126.0,4.458,1.021,15.618
7366258,K00880.01,Kepler-82 b,CONFIRMED,26.44439337,194.12074,3.9783,1843.5,3.91,0.03,88.0,53.0,5427.0,4.463,0.929,15.158
7366258,K00880.02,Kepler-82 c,CONFIRMED,51.53997972,174.055011,6.3994,3644.3,5.51,0.183,155.5,28.0,5427.0,4.463,0.929,15.158
7366258,K00880.03,Kepler-82 e,CONFIRMED,5.902245782,136.78393,2.9003,702.3,2.43,0.209,59.3,220.0,5427.0,4.463,0.929,15.158
7366258,K00880.04,Kepler-82 d,CONFIRMED,2.382951591,135.080841,1.8876,391.6,1.86,0.479,41.4,515.0,5427.0,4.463,0.929,15.158
7373451,K00881.01,Kepler-712 b,CONFIRMED,21.02250608,207.67593,4.1072,1772.5,3.07,0.036,62.4,67.0,5067.0,4.585,0.75,15.859
6948054,K00869.04,Kepler-245 e,CONFIRMED,3.219814777,133.00406,2.0642,488.2,1.69,0.06,30.5,391.0,5103.0,4.562,0.787,15.599
6949607,K00870.01,Kepler-28 b,CONFIRMED,5.912273234,172.184012,2.3254,961.4,1.73,0.17,62.8,227.0,4072.0,4.696,0.57,15.036
6949607,K00870.02,Kepler-28 c,CONFIRMED,8.98581901,175.68418,2.8606,881.3,1.65,0.008,51.8,145.0,4072.0,4.696,0.57,15.036
7031517,K00871.01,,CANDIDATE,12.940668656,179.423014,2.4845,42450.0,22.94,0.897,307.5,100.0,5875.0,4.572,0.809,15.215
11869052,K00120.01,,FALSE POSITIVE,20.5452375,137.91394,2.517,218.5,2.41,0.95,18.5,67.0,5670.0,4.206,1.264,12.003
7109675,K00872.01,Kepler-46 b,CONFIRMED,33.60123371,186.680343,4.4056,7425.9,8.46,0.67,247.9,39.0,5149.0,4.447,0.93,15.262
7109675,K00872.02,Kepler-46 d,CONFIRMED,6.76652928,138.0637,2.9004,450.7,1.97,0.429,29.2,194.0,5149.0,4.447,0.93,15.262
7118364,K00873.01,Kepler-710 b,CONFIRMED,4.347288783,172.23343,2.1024,451.6,2.36,0.025,39.7,307.0,5754.0,4.345,1.122,15.024
7134976,K00874.01,Kepler-246 b,CONFIRMED,4.601811819,169.98108,2.2607,755.9,2.35,0.567,60.8,295.0,4986.0,4.496,0.833,15.024
7134976,K00874.02,Kepler-246 c,CONFIRMED,11.18719905,137.17814,3.252,353.6,1.55,0.387,21.9,117.0,4986.0,4.496,0.833,15.024
7135852,K00875.01,Kepler-1729 b,CONFIRMED,4.220965778,170.622433,3.0854,2260.0,2.62,0.705,157.8,321.0,3837.0,4.747,0.517,15.692
7270230,K00876.01,,FALSE POSITIVE,6.998099523,171.898913,2.0488,20285.0,588.66,7.361,192.3,192.0,5612.0,4.566,0.829,15.877
7287995,K00877.01,Kepler-81 b,CONFIRMED,5.95489993,170.955871,2.3892,1410.7,2.33,0.327,87.2,226.0,4261.0,4.641,0.633,15.019
7287995,K00877.02,Kepler-81 c,CONFIRMED,12.03987488,181.22536,2.7363,1250.6,2.18,0.286,57.6,106.0,4261.0,4.641,0.633,15.019
7287995,K00877.03,Kepler-81 d,CONFIRMED,20.83762895,132.08488,2.3734,439.0,1.42,0.706,14.9,67.0,4261.0,4.641,0.633,15.019
3247396,K00121.01,,FALSE POSITIVE,8.8111022,136.4568,5.0683,401.1,63.66,1.223,76.8,125.0,6200.0,3.8,2.404,12.759
7303253,K00878.01,Kepler-711 b,CONFIRMED,23.58917143,173.81994,5.073,1200.7,3.16,0.926,53.3,56.0,4919.0,4.566,0.721,15.316
5094751,K00123.01,Kepler-109 b,CONFIRMED,6.481633073,122.977657,3.784,298.5,2.54,0.833,125.6,214.0,5945.0,4.213,1.302,12.365
7678434,K00892.01,Kepler-716 b,CONFIRMED,10.37168928,172.61729,3.035,1254.9,3.2,0.537,64.5,128.0,5121.0,4.457,0.888,15.193
7678434,K00892.02,Kepler-716 c,CONFIRMED,3.96996298,137.75447,1.1757,299.2,1.78,0.836,15.0,320.0,5121.0,4.457,0.888,15.193
7685981,K00893.01,Kepler-717 b,CONFIRMED,4.40841331,172.18582,5.012,549.4,2.66,0.899,45.1,279.0,6007.0,4.457,0.961,15.662
7708215,K00894.01,,FALSE POSITIVE,7.9426176,174.52563,6.703,1590.7,4.68,0.942,60.4,172.0,5811.0,4.521,0.926,15.26
7373451,K00881.02,Kepler-712 c,CONFIRMED,226.8904775,207.35971,7.558,3136.4,4.53,0.731,46.8,7.0,5067.0,4.585,0.75,15.859
7377033,K00882.01,,FALSE POSITIVE,1.956811408,170.694208,2.1958,24905.0,21.58,1.091,125.4,685.0,5209.0,4.657,0.603,15.533
7380537,K00883.01,,CANDIDATE,2.688899233,170.1020904,2.11275,37491.6,12.04,0.001,1011.6,499.0,4820.0,4.667,0.639,15.766
7434875,K00884.01,Kepler-247 c,CONFIRMED,9.439459486,177.186096,2.8979,3036.1,4.16,0.049,175.2,144.0,5097.0,4.597,0.779,15.067
8349582,K00122.01,Kepler-95 b,CONFIRMED,11.523067458,131.969055,3.8757,507.3,3.13,0.0,142.0,116.0,5644.0,4.162,1.411,12.346
7434875,K00884.02,Kepler-247 d,CONFIRMED,20.47748843,178.66786,2.8364,1382.4,2.92,0.497,52.7,59.0,5097.0,4.597,0.779,15.067
7434875,K00884.03,Kepler-247 b,CONFIRMED,3.336123113,135.31623,1.9616,516.3,1.74,0.252,41.6,386.0,5097.0,4.597,0.779,15.067
7455287,K00886.01,Kepler-54 b,CONFIRMED,8.01078456,170.20739,2.312,1333.6,1.72,0.192,48.5,168.0,3713.0,4.779,0.47,15.847
7455287,K00886.02,Kepler-54 c,CONFIRMED,12.07134205,143.45948,4.3224,759.2,1.29,0.014,31.0,112.0,3713.0,4.779,0.47,15.847
7455287,K00886.03,Kepler-54 d,CONFIRMED,20.99587872,152.31554,2.6333,767.3,1.3,0.228,18.2,55.0,3713.0,4.779,0.47,15.847
7458762,K00887.01,Kepler-713 b,CONFIRMED,7.41113177,175.34754,2.5242,620.5,2.45,0.712,50.4,181.0,5849.0,4.517,0.919,15.031
7552344,K00888.01,,FALSE POSITIVE,1.000747038,169.974229,0.9967,1823.5,4.14,0.908,147.4,668.0,5472.0,4.499,0.79,15.419
757450,K00889.01,Kepler-75 b,CONFIRMED,8.884922995,169.991686,2.07004,16053.4,10.51,0.069,388.2,153.0,5332.0,4.5,0.843,15.264
7585481,K00890.01,Kepler-714 b,CONFIRMED,8.09888906,176.623731,4.20241,6911.1,8.95,0.018,435.9,168.0,6214.0,4.442,1.076,15.261
7663691,K00891.01,Kepler-715 b,CONFIRMED,10.00653012,176.96898,5.344,936.1,3.52,0.862,71.9,135.0,6063.0,4.47,1.001,15.063
5812701,K00012.01,Kepler-448 b,CONFIRMED,17.855221681,146.596466,7.41287,9065.2,13.16,0.075,915.7,75.0,6823.0,4.308,1.367,11.353
8013419,K00901.01,,CANDIDATE,12.732624065,176.939054,2.2083,6465.7,4.87,0.811,210.5,110.0,3950.0,4.721,0.541,15.75
8018547,K00902.01,,CANDIDATE,83.92494032,236.76334,6.7904,7958.7,4.78,0.658,182.1,18.0,3960.0,4.746,0.509,15.754
8039892,K00903.01,Kepler-719 b,CONFIRMED,5.007316661,173.433997,4.2362,6932.3,6.96,0.344,431.4,271.0,5865.0,4.563,0.827,15.813
8150320,K00904.01,Kepler-55 d,CONFIRMED,2.211116989,170.150139,1.6485,724.2,1.85,0.69,42.6,603.0,4500.0,4.656,0.646,15.791
8150320,K00904.02,Kepler-55 b,CONFIRMED,27.9541337,178.73791,3.95,942.5,1.9,0.063,25.4,48.0,4500.0,4.656,0.646,15.791
11086270,K00124.01,Kepler-110 b,CONFIRMED,12.69104387,137.12594,3.7727,252.1,2.57,0.008,60.2,108.0,5869.0,4.024,1.626,12.935
7767559,K00895.01,,FALSE POSITIVE,4.409409243,171.89433,3.8636,12861.0,10.95,0.028,85.8,303.0,5600.0,4.368,0.975,15.403
7825899,K00896.01,Kepler-248 c,CONFIRMED,16.23947096,175.569907,4.0374,2590.7,4.14,0.043,123.8,83.0,5191.0,4.564,0.837,15.258
7825899,K00896.02,Kepler-248 b,CONFIRMED,6.308201629,174.047661,2.9785,1328.5,2.96,0.03,86.2,205.0,5191.0,4.564,0.837,15.258
7849854,K00897.01,Kepler-718 b,CONFIRMED,2.052349884,169.890622,2.0778,14280.6,13.12,0.437,1072.1,650.0,5855.0,4.393,1.08,15.257
7870390,K00898.01,Kepler-83 b,CONFIRMED,9.7704486,175.71372,2.4517,1897.8,2.23,0.09,58.0,135.0,3906.0,4.73,0.509,15.777
7870390,K00898.02,Kepler-83 d,CONFIRMED,5.169804269,172.63153,2.153,1037.4,1.66,0.351,41.4,256.0,3906.0,4.73,0.509,15.777
5094751,K00123.02,Kepler-109 c,CONFIRMED,21.22261195,137.57403,6.5093,366.0,2.48,0.02,114.9,64.0,5945.0,4.213,1.302,12.365
7870390,K00898.03,Kepler-83 c,CONFIRMED,20.09017037,147.97788,4.154,1432.1,2.25,0.886,36.9,63.0,3906.0,4.73,0.509,15.777
7907423,K00899.01,Kepler-249 c,CONFIRMED,7.11373257,174.32351,2.1764,807.6,1.16,0.334,44.4,186.0,3561.0,4.855,0.411,15.234
7907423,K00899.02,Kepler-249 b,CONFIRMED,3.306551643,134.37211,1.8177,509.2,0.91,0.001,37.8,398.0,3561.0,4.855,0.411,15.234
7907423,K00899.03,Kepler-249 d,CONFIRMED,15.36845737,147.38965,2.4714,756.1,1.11,0.115,30.9,82.0,3561.0,4.855,0.411,15.234
7938496,K00900.01,Kepler-1730 b,CONFIRMED,13.81020318,172.33533,3.048,1309.7,4.56,0.791,46.2,90.0,5942.0,4.327,1.142,15.425
8490993,K00911.01,Kepler-722 b,CONFIRMED,4.093578461,171.00954,2.5833,538.6,2.85,0.93,36.4,328.0,6077.0,4.471,0.999,15.399
8490993,K00911.02,Kepler-722 c,CONFIRMED,105.145959,178.367,8.593,685.4,3.43,0.964,15.4,13.0,6077.0,4.471,0.999,15.399
8505670,K00912.01,Kepler-252 c,CONFIRMED,10.8484518,171.80584,2.9993,1675.6,2.34,0.21,64.5,122.0,4201.0,4.682,0.591,15.058
8505670,K00912.02,Kepler-252 b,CONFIRMED,6.66833241,137.43988,1.915,362.3,1.18,0.644,14.2,192.0,4201.0,4.682,0.591,15.058
8544996,K00913.01,Kepler-723 b,CONFIRMED,4.082274889,169.6375652,3.23015,17859.2,10.55,0.093,1669.1,329.0,5655.0,4.581,0.794,15.198
8552202,K00914.01,,CANDIDATE,3.886655224,169.73814,3.1646,581.6,1.87,0.649,48.1,343.0,5662.0,4.61,0.738,15.371
8150320,K00904.03,Kepler-55 c,CONFIRMED,42.1406089,139.0604,5.083,895.5,1.85,0.045,21.6,28.0,4500.0,4.656,0.646,15.791
8150320,K00904.04,Kepler-55 e,CONFIRMED,4.617490562,135.04909,2.2618,575.8,1.62,0.649,28.1,272.0,4500.0,4.656,0.646,15.791
8150320,K00904.05,Kepler-55 f,CONFIRMED,10.19849255,137.92067,2.4283,634.1,1.75,0.714,21.4,119.0,4500.0,4.656,0.646,15.791
8180063,K00905.01,,FALSE POSITIVE,5.795063956,172.697467,3.2496,1692.9,4.33,0.949,119.4,230.0,5865.0,4.563,0.827,15.289
8226994,K00906.01,Kepler-250 c,CONFIRMED,7.15681552,174.13511,2.5882,867.0,2.47,0.45,47.7,186.0,5029.0,4.494,0.838,15.46
8226994,K00906.02,Kepler-250 d,CONFIRMED,17.64830851,133.54533,2.0873,763.3,2.43,0.653,23.8,73.0,5029.0,4.494,0.838,15.46
8226994,K00906.03,Kepler-250 b,CONFIRMED,4.14810719,133.3881,2.535,175.2,1.08,0.093,12.9,314.0,5029.0,4.494,0.838,15.46
8247638,K00907.01,Kepler-251 c,CONFIRMED,16.51410989,176.11686,4.1575,973.5,2.72,0.395,55.9,76.0,5527.0,4.488,0.866,15.223
8247638,K00907.02,Kepler-251 d,CONFIRMED,30.1329298,190.38336,5.172,1015.8,3.14,0.839,44.8,37.0,5527.0,4.488,0.866,15.223
8247638,K00907.03,Kepler-251 b,CONFIRMED,4.79090809,136.31106,2.603,251.3,1.36,0.11,21.2,242.0,5527.0,4.488,0.866,15.223
11086270,K00124.02,Kepler-110 c,CONFIRMED,31.71981013,142.82083,4.819,363.4,3.09,0.125,63.1,44.0,5869.0,4.024,1.626,12.935
8247638,K00907.04,Kepler-251 e,CONFIRMED,99.6415962,198.68664,4.448,952.5,2.64,0.028,22.7,12.0,5527.0,4.488,0.866,15.223
8255887,K00908.01,Kepler-720 b,CONFIRMED,4.708326451,171.446507,3.16114,7912.7,10.6,0.061,633.4,285.0,5560.0,4.246,1.21,15.113
8256049,K00909.01,,FALSE POSITIVE,16.37198661,172.75926,3.8449,4147.6,540.37,9.303,54.5,84.0,4187.0,4.656,0.592,15.654
8414716,K00910.01,Kepler-721 b,CONFIRMED,5.392026903,171.72707,2.9804,1151.4,2.68,0.314,77.4,244.0,5198.0,4.589,0.801,15.651
9140402,K00928.01,,CANDIDATE,2.494170338,170.852848,1.1221,863.7,2.42,0.095,69.2,535.0,5569.0,4.566,0.829,15.251
9141746,K00929.01,Kepler-730 b,CONFIRMED,6.491682808,174.633553,4.301,7163.3,9.66,0.535,502.3,189.0,6123.0,4.413,1.107,15.649
9159275,K00930.01,,FALSE POSITIVE,3.044770796,172.01916,10.0134,1695.0,24.54,1.252,203.5,445.0,5525.0,4.603,0.753,15.621
9166862,K00931.01,Kepler-731 b,CONFIRMED,3.855603916,170.6787843,3.2179,16652.7,13.61,0.348,1173.9,350.0,6033.0,4.46,1.046,15.272
9166870,K00932.01,,FALSE POSITIVE,3.855599139,170.67957,3.183,1030.9,3.57,0.864,90.1,350.0,5936.0,4.501,0.965,15.054
11449844,K00125.01,Kepler-468 b,CONFIRMED,38.47876629,151.852812,5.04169,23530.0,13.26,0.003,1077.8,35.0,5510.0,4.539,0.879,13.779
8605074,K00915.01,,FALSE POSITIVE,37.601661282,194.713383,8.30604,59130.1,27.22,0.408,1667.3,32.0,6140.0,4.354,1.096,15.505
8628973,K00916.01,Kepler-724 b,CONFIRMED,3.314947362,171.313058,1.8007,1398.2,3.94,0.799,123.5,404.0,5609.0,4.481,0.944,15.142
8655354,K00917.01,,FALSE POSITIVE,6.71969089,173.35776,3.0231,969.7,4.37,0.985,45.4,202.0,5931.0,4.479,0.866,15.172
8672910,K00918.01,Kepler-725 b,CONFIRMED,39.6431552,206.596798,6.5292,15663.8,10.98,0.062,690.3,30.0,5231.0,4.455,0.9,15.011
8686150,K00919.01,,FALSE POSITIVE,51.42598578,173.535933,16.9422,66067.7,29.66,0.203,1843.8,28.0,6257.0,4.41,1.147,15.631
8689031,K00920.01,Kepler-726 b,CONFIRMED,21.80451611,190.49737,3.4097,1144.9,2.6,0.751,49.9,61.0,5481.0,4.629,0.708,15.067
8689373,K00921.01,Kepler-253 c,CONFIRMED,10.28194593,175.33988,3.4366,1110.7,2.53,0.168,55.0,126.0,5196.0,4.593,0.775,15.532
8689373,K00921.02,Kepler-253 d,CONFIRMED,18.11993039,182.61535,4.2309,1506.9,2.95,0.206,60.7,70.0,5196.0,4.593,0.775,15.532
8689373,K00921.03,Kepler-253 b,CONFIRMED,3.78402867,133.28133,1.9012,426.1,1.7,0.691,25.6,330.0,5196.0,4.593,0.775,15.532
8826878,K00922.01,Kepler-727 b,CONFIRMED,5.15448142,171.6389,3.228,697.5,2.94,0.933,48.1,259.0,5431.0,4.457,0.884,15.365
5897826,K00126.01,Kepler-469 b,FALSE POSITIVE,33.80364366,202.259731,11.4813,13494.4,20.7,0.023,529.9,42.0,5855.0,3.999,1.796,13.109
8883593,K00923.01,Kepler-728 b,CONFIRMED,5.743469797,174.898924,3.4412,1240.2,3.13,0.001,79.7,237.0,5897.0,4.531,0.891,15.543
8951215,K00924.01,,CANDIDATE,39.4759093,173.31207,2.968,1012.6,4.06,0.938,26.6,34.0,6225.0,4.45,1.031,15.229
9016295,K00925.01,,FALSE POSITIVE,19.974485239,171.6300909,4.23479,40293.1,26.56,0.886,1398.8,69.0,6108.0,4.471,0.997,15.217
9077124,K00926.01,Kepler-729 b,CONFIRMED,3.166353562,170.966145,3.3129,1473.4,3.82,0.032,128.3,409.0,6007.0,4.47,0.998,15.603
9097120,K00927.01,,FALSE POSITIVE,23.899634407,188.982797,3.81881,20953.1,44.04,1.245,547.8,56.0,6192.0,4.503,0.924,15.453
9466668,K00939.01,Kepler-256 c,CONFIRMED,3.388012244,170.5336,2.6849,280.1,2.11,0.433,30.6,397.0,5553.0,4.221,1.25,15.065
9466668,K00939.02,Kepler-256 d,CONFIRMED,5.83909761,132.09261,3.1915,273.6,2.06,0.341,25.2,218.0,5553.0,4.221,1.25,15.065
9466668,K00939.03,Kepler-256 b,CONFIRMED,1.620467654,132.06388,2.1888,159.6,1.57,0.271,22.7,719.0,5553.0,4.221,1.25,15.065
9466668,K00939.04,Kepler-256 e,CONFIRMED,10.6816951,131.55082,3.605,307.8,2.3,0.646,21.9,100.0,5553.0,4.221,1.25,15.065
9479273,K00940.01,Kepler-734 b,CONFIRMED,6.104849417,169.573477,4.6912,2090.3,3.18,0.041,293.7,176.0,5085.0,4.584,0.712,15.017
8359498,K00127.01,Kepler-77 b,CONFIRMED,3.578780566,134.0304187,2.91089,11382.2,10.43,0.079,1838.4,374.0,5524.0,4.421,0.994,13.938
9171801,K00933.01,,FALSE POSITIVE,3.187067566,171.64976,3.119,1037.4,23.88,1.234,37.2,179.0,5450.0,4.552,0.811,15.653
9334289,K00934.01,Kepler-254 b,CONFIRMED,5.826657508,173.011411,2.9183,1539.1,4.09,0.033,81.1,228.0,5561.0,4.362,1.06,15.843
9334289,K00934.02,Kepler-254 c,CONFIRMED,12.41216347,142.54039,3.739,611.3,2.58,0.021,25.6,106.0,5561.0,4.362,1.06,15.843
9334289,K00934.03,Kepler-254 d,CONFIRMED,18.74649011,147.13074,3.895,796.8,3.05,0.508,26.7,67.0,5561.0,4.362,1.06,15.843
9347899,K00935.01,Kepler-31 b,CONFIRMED,20.86021229,180.017757,5.1937,1910.5,5.5,0.066,117.0,67.0,6035.0,4.22,1.257,15.237
9347899,K00935.02,Kepler-31 c,CONFIRMED,42.63427848,141.16954,6.1998,1719.3,5.22,0.142,78.7,32.0,6035.0,4.22,1.257,15.237
9347899,K00935.03,Kepler-31 d,CONFIRMED,87.6476068,134.94222,8.871,1009.6,4.0,0.147,37.5,14.0,6035.0,4.22,1.257,15.237
9347899,K00935.04,,CANDIDATE,9.61731426,142.47479,3.8692,234.0,1.94,0.331,18.2,137.0,6035.0,4.22,1.257,15.237
9388479,K00936.01,Kepler-732 b,CONFIRMED,9.467821474,178.415842,2.4327,2237.0,2.13,0.081,124.7,145.0,3582.0,4.807,0.458,15.073
9388479,K00936.02,Kepler-732 c,CONFIRMED,0.893040969,134.540342,1.0981,741.7,1.24,0.009,87.8,1452.0,3582.0,4.807,0.458,15.073
11359879,K00128.01,Kepler-15 b,CONFIRMED,4.942783419,136.3294353,3.25346,11144.7,10.62,0.566,2040.7,274.0,5514.0,4.459,0.978,13.758
9406990,K00937.01,Kepler-733 b,CONFIRMED,20.83426731,176.58569,4.0454,988.4,2.74,0.256,45.1,66.0,5537.0,4.549,0.88,15.412
9415172,K00938.01,Kepler-255 c,CONFIRMED,9.94602357,171.70192,3.3862,994.5,3.12,0.035,51.0,131.0,5344.0,4.365,1.013,15.596
9415172,K00938.02,Kepler-255 d,CONFIRMED,1.04562195,133.91912,1.8955,213.0,1.45,0.037,25.3,1233.0,5344.0,4.365,1.013,15.596
9415172,K00938.03,Kepler-255 b,CONFIRMED,5.71462396,132.63866,2.336,297.8,1.78,0.503,16.7,192.0,5344.0,4.365,1.013,15.596
9904059,K00145.01,,FALSE POSITIVE,102.9641952,158.07473,15.735,1896.7,39.0,0.922,86.1,10.0,5047.0,3.066,7.119,13.608
3231341,K01102.02,Kepler-24 b,CONFIRMED,8.14515981,140.56811,5.073,446.8,3.43,0.965,32.2,159.0,5896.0,4.197,1.24,14.925
3231341,K01102.03,Kepler-24 e,CONFIRMED,18.9985279,144.74157,4.529,430.7,43.17,1.3,16.9,68.0,5896.0,4.197,1.24,14.925
3231341,K01102.04,Kepler-24 d,CONFIRMED,4.24439049,137.06643,3.282,174.0,2.07,0.949,15.1,269.0,5896.0,4.197,1.24,14.925
2860866,K01103.01,,CANDIDATE,90.1240507,356.23415,11.649,3020.3,7.12,0.698,57.9,13.0,6520.0,4.375,1.215,14.96
7626506,K00150.02,Kepler-112 c,CONFIRMED,28.5742692,143.8315,4.9427,824.9,2.32,0.068,97.1,46.0,5551.0,4.508,0.812,13.771
10460629,K01168.01,,CANDIDATE,856.672115,228.44988,23.144,858.1,3.87,0.1158,39.2,,6449.0,4.232,1.309,13.997
10319385,K01169.01,,CANDIDATE,0.689210173,133.28584,1.6169,195.0,1.32,0.154,93.4,1945.0,5630.0,4.505,0.954,13.248
10482160,K01170.01,Kepler-1739 b,CONFIRMED,7.34373964,137.29874,1.1784,574.4,1.84,0.185,32.2,144.0,5757.0,4.597,0.762,14.657
10485069,K01171.01,,FALSE POSITIVE,0.445277068,133.52312,3.539,186.7,35.74,1.2962,28.9,1197.0,6167.0,4.444,1.064,15.343
3233043,K00966.01,,FALSE POSITIVE,0.379463865,170.2480164,0.86896,1973.3,59.56,1.246,458.6,1765.0,5075.0,3.892,1.783,13.787
6579806,K00967.01,,FALSE POSITIVE,9.88047978,173.608672,2.78458,18541.0,23.6,1.02,534.5,134.0,6113.0,4.512,0.917,15.212
3560301,K00968.01,,FALSE POSITIVE,4.6484156,261.09395,38.1939,128.4,5.06,0.968,91.7,233.0,6980.0,3.577,3.482,10.963
4044005,K00969.01,,FALSE POSITIVE,17.512014768,174.282592,1.8248,4511.7,13.66,0.994,322.3,76.0,6224.0,4.33,1.132,12.336
11502218,K00970.01,,CANDIDATE,3.9886021,171.01852,1.7376,673.5,34.39,0.06,37.1,335.0,4813.0,2.472,13.652,6.974
11180361,K00971.01,,CANDIDATE,0.533059312,171.2274419,1.8621,1495.8,133.56,1.263,179.6,2003.0,8523.0,3.559,4.051,7.748
5802246,K01044.01,,FALSE POSITIVE,0.525154153,133.744359,2.1441,747.5,23.61,1.226,116.1,2034.0,5582.0,4.497,0.846,15.058
6066403,K01045.01,,FALSE POSITIVE,1.303861044,134.212059,4.0541,598.2,27.85,1.258,140.6,1027.0,5758.0,4.475,0.902,13.555
6209637,K01046.01,,FALSE POSITIVE,0.73452496,133.43108,6.7,,,,,,,,,13.22
5988031,K01047.01,,FALSE POSITIVE,2.55549176,134.50078,9.083,113.8,23.35,1.228,24.3,531.0,5948.0,4.508,0.901,14.554
7684873,K00014.01,,FALSE POSITIVE,2.947376671,171.522978,2.0911,433.2,403.59,2.641,62.3,454.0,8090.0,4.002,2.234,10.47
8559644,K00139.01,Kepler-111 c,CONFIRMED,224.7789355,142.095338,11.1899,3487.5,7.67,0.652,235.7,7.0,5873.0,4.293,1.235,13.492
2851100,K01104.01,,FALSE POSITIVE,0.890110752,133.2647,0.8774,321.5,1.25,0.216,19.6,1503.0,4768.0,4.628,0.711,15.723
3130300,K01105.01,,FALSE POSITIVE,5.76573396,133.30941,2.924,248.0,7.47,0.708,22.2,188.0,5772.0,3.364,4.434,14.313
3240158,K01106.01,Kepler-769 b,CONFIRMED,7.42608123,139.90039,3.6379,443.3,2.47,0.097,37.5,180.0,6049.0,4.353,1.176,14.818
3240158,K01106.02,Kepler-769 c,CONFIRMED,15.9868932,137.5964,4.158,178.5,1.62,0.533,10.9,79.0,6049.0,4.353,1.176,14.818
3228959,K01107.01,,FALSE POSITIVE,0.73094589,133.68876,4.32,250.2,17.12,1.169,37.5,1836.0,5901.0,4.553,0.848,15.401
3218908,K01108.01,Kepler-770 b,CONFIRMED,18.92537246,149.49558,3.9835,640.9,13.92,0.806,41.0,72.0,4941.0,3.317,4.885,14.604
10341913,K01172.01,,FALSE POSITIVE,0.933749106,134.31831,4.256,186.2,3.22,0.736,136.3,1438.0,6215.0,3.849,2.188,13.079
10480921,K01173.01,,FALSE POSITIVE,2.037440623,133.59962,3.442,118.6,1.19,0.715,27.0,527.0,6253.0,4.415,1.015,14.187
10287723,K01174.01,,CANDIDATE,129995.7784,393.59962,9.408,1474.9,2.99,0.7127,35.7,,4500.0,4.572,0.726,13.447
10350571,K01175.01,Kepler-784 b,CONFIRMED,31.5925809,142.9649,13.566,145.1,1.78,0.283,25.5,34.0,5676.0,4.1,1.487,13.29
10350571,K01175.02,Kepler-784 c,CONFIRMED,17.157236,133.68951,11.284,110.4,1.55,0.238,23.6,61.0,5676.0,4.1,1.487,13.29
3749365,K01176.01,Kepler-785 b,CONFIRMED,1.97376085,178.6894194,1.82542,30222.4,8.78,0.337,1252.5,662.0,3807.0,4.762,0.503,15.715
11013201,K00972.01,,CONFIRMED,13.118962443,261.539434,4.3045,372.2,8.25,0.042,267.4,103.0,7221.0,3.488,4.24,9.275
11673674,K00133.01,,FALSE POSITIVE,4.618767792,133.386535,5.9957,4399.1,7.48,0.766,270.1,287.0,6013.0,4.381,1.033,13.652
11013201,K00972.02,,CANDIDATE,7.82187328,123.49907,3.8417,42.2,2.78,0.005,37.2,166.0,7221.0,3.488,4.24,9.275
9414417,K00974.01,,CANDIDATE,53.5057611,172.98304,10.5616,195.6,2.52,0.46,71.2,26.0,6247.0,4.016,1.762,9.582
3632418,K00975.01,Kepler-21 b,CONFIRMED,2.785821236,260.83731,3.5599,68.9,1.69,0.893,53.6,486.0,6202.0,4.026,1.733,8.224
3441784,K00976.01,,FALSE POSITIVE,52.56901867,184.971267,6.7507,26900.0,78.54,1.197,184.3,27.0,7240.0,4.178,1.717,9.729
5820218,K01048.01,,FALSE POSITIVE,3.411758679,133.18086,3.158,570.6,14.71,1.213,35.6,398.0,3995.0,4.71,0.561,15.258
